id,popularity,return,vote_average,release_year,runtime,belongs_to_collection,production_companies,production_countries,16,35,10751,12,14,10749,18,28,80,53,27,36,878,9648,10752,10402,99,37,10769,10770,en,fr,es,de,it,ja,ru,zh,pt,cn,other_lang
373072,7.418452,0.0,7.3,2016,92.0,,"[72060, 72061, 72062]",['NZ'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373314,8.996087,0.0,5.3,2016,106.0,,"[1632, 59367]",['US'],0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
373476,4.062516,0.0,4.9,2016,90.0,,"[6531, 52352, 81862]",['US'],0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373546,7.132024,0.0,6.1,2017,101.0,,"[48738, 52738, 93633]",['US'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373569,11.214779,1.4487074047619048,5.2,2017,90.0,,"[306, 7076, 61791]",['US'],0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
373889,3.80694,0.0,7.0,2016,113.0,,"[2221, 15194]",['DE'],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
374052,4.530712,0.0,5.9,2016,120.0,,[36239],['US'],0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
374205,5.40012,0.0,7.3,2016,120.0,23456,"[3341, 3964, 5542, 9255]",['JP'],1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
374251,5.66954,0.0,7.5,2016,27.0,129748,[5644],['GB'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
374416,5.18624,0.0,6.8,2016,86.0,,[],['IT'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
374430,24.910782,0.0,8.3,2014,74.0,,[],[],0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
374461,5.455625,0.0,7.0,2016,104.0,,"[19456, 39644, 82598]",['US'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
374464,4.172155,0.0,4.7,2016,106.0,,"[591, 1926, 7117]","['BE', 'FR']",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
374465,5.858112,0.134467619047619,6.5,2016,102.0,,"[94, 311, 1666, 4247, 5358, 18367, 48663, 51696, 78935, 78936, 85253]","['FR', 'DE']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
374473,18.577504,0.0,7.7,2016,100.0,,"[729, 856, 1926, 5165, 5996, 12695]","['BE', 'FR', 'GB']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
374475,9.117054,0.3929909269904718,7.3,2016,162.0,,"[58, 201, 1618, 7025, 16110, 52412, 77154, 77155, 79268]","['AT', 'DE']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
374617,8.835928,0.0,6.3,2016,109.0,,"[3604, 46299, 80292, 80294, 80528]",['US'],0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
374671,4.825361,0.0,7.2,2016,117.0,,"[3341, 3656, 5844]",['JP'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
374720,30.938854,5.19876949,7.5,2017,107.0,,"[5358, 5870, 6194, 9996, 41624, 67254]","['NL', 'FR', 'GB', 'US']",0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
375012,5.841,0.0,6.7,2016,84.0,,[55142],"['GB', 'QA', 'JO', 'IR']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
375183,8.844173,0.0,6.7,2017,108.0,,"[5357, 14576]",['US'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
375290,3.376147,7.111111111111111,7.3,2016,126.0,,"[3522, 3942, 35063]",['IN'],0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
375315,5.673744,0.0,7.1,2016,125.0,,"[5162, 6916, 8152, 83099]","['FR', 'IR']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
375355,5.597094,0.0,5.7,2016,83.0,,"[38146, 86621, 86622]",['GB'],0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
375366,10.444797,0.0,6.4,2016,110.0,,"[16877, 19638, 85169, 85170]",['GB'],0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
375572,4.929165,0.0,7.7,2016,119.0,,"[2441, 2683]",['IT'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
375794,19.454717,0.0,7.4,2016,0.0,,[],[],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
375798,7.276407,0.0,4.3,2016,95.0,442352,"[9, 1115, 57294, 71510]",['FR'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
375867,8.966129,1.34,6.4,2016,92.0,,[70],['US'],0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
375950,4.308868,0.0,6.0,2016,102.0,,"[83, 5125, 45969, 68543, 80017]",['FR'],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
376134,6.803535,0.0,6.3,2017,102.0,,"[1205, 20277, 59811]",['US'],0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
376166,6.165491,0.0046357281553398,6.7,2016,120.0,,"[2612, 6663]","['CA', 'FR', 'BE']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
376228,3.870762,0.0,7.2,2016,95.0,,[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
376261,2.990039,0.0,7.7,2016,96.0,,"[10978, 80862]",['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
376290,14.017754,0.2692773076923077,7.2,2016,132.0,,"[83, 5358, 7493, 10611, 48188, 54226, 85823]","['FR', 'US']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
376565,2.981184,0.4758373820827641,6.0,2016,110.0,,[5630],['RU'],0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
376570,7.205636,0.0,6.9,2016,81.0,,"[1224, 3172]",['US'],0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
376579,4.39495,0.0,4.4,2016,83.0,,"[80069, 80070]",['GB'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
376581,17.208064,0.0,5.6,2016,89.0,,"[80343, 80344]",['US'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
376659,9.362056,9.1968037,6.3,2016,100.0,,"[47729, 78996, 90185]",['US'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
376660,9.51953,2.089294222222222,7.3,2016,104.0,,"[18, 47729]",['US'],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
376812,6.070606,9.807692307692308,7.0,2016,170.0,,[1569],['IN'],0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
376866,8.362716,1.5511548888888889,6.5,2016,100.0,,"[43, 729, 856, 7503, 8186, 10285, 24459, 84751, 85768]","['CL', 'FR', 'US']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
376867,14.171675,16.26167175,7.3,2016,111.0,,"[81, 6724, 41077, 54950]",['US'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
377154,4.909346,0.0,7.0,2016,116.0,,"[83, 856, 2927, 11199, 28793, 75984]",['FR'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
377263,9.098394,0.0,7.5,2016,113.0,,"[1972, 2908, 57294]","['DE', 'FR']",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
377264,12.521071,1.101323875,5.7,2016,92.0,,"[3408, 22213]",['US'],0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
377273,4.860265,0.3751175809225691,7.5,2016,140.0,,"[8997, 10954, 81442]","['BR', 'FR']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
377275,12.474119,0.0,5.3,2016,97.0,,"[83, 5125, 7128]",['FR'],0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
377278,4.499903,0.0,5.9,2016,98.0,,"[3040, 7395]","['BE', 'FR']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
377447,3.798504,2.0441035,6.2,2016,124.0,,"[3407, 36958, 72091, 90633, 90634, 90635, 90636]",['CN'],0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
377462,3.545259,0.0,8.5,2016,463.0,,"[18595, 78265]",['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
377587,3.569379,0.0,4.5,2016,90.0,,"[4616, 45431]",['US'],0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
377799,4.199624,0.0,7.1,2015,91.0,,"[591, 7981, 15316]",['FR'],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
377897,4.437478,0.0,6.3,2016,75.0,,[61288],['US'],1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
377985,5.127876,1.82822475,6.2,2016,142.0,,[2343],['IN'],0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
378018,9.082794,0.0,5.8,2016,90.0,,"[5113, 12142, 50084, 86852, 89472]",['CA'],0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
378064,34.852055,0.0,8.1,2016,130.0,,[5438],['JP'],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
378111,9.459123,0.0,5.1,2017,85.0,,[69192],"['BE', 'LU', 'DE', 'NO']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
378200,3.150511,0.0,5.2,2016,96.0,,"[1632, 72634]",['US'],0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
378236,33.694599,1.33827878,5.8,2017,86.0,,"[5, 2251]",['US'],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
378385,3.596977,0.0,5.6,2016,95.0,285564,[17009],['US'],0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
379019,5.470463,0.0,7.4,2017,111.0,,[5870],['DE'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
379291,6.504562,0.0,6.8,2016,78.0,466894,"[429, 2785, 9993]",['US'],1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
380075,3.379405,0.0,7.5,2016,126.0,,[694],['DE'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
380111,5.42046,2.7305571,6.8,2016,138.0,,"[3467, 6453, 19126, 77594]",['RU'],0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
380124,4.610686,0.0,5.3,2016,103.0,,"[1632, 6567]",['US'],0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
380225,5.516986,0.0,7.3,2016,116.0,,"[2683, 19916, 29223, 67475]",['IT'],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
380808,3.785788,0.0,7.5,2016,116.0,,"[2740, 6735]",['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0
381028,5.793238,0.0,8.1,2016,83.0,,"[39134, 79140, 85095]",['US'],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
381034,6.409124,0.0,6.2,2016,104.0,,"[5411, 13161, 18078, 27264, 79988, 79989]","['IE', 'GB']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
381040,9.86258,0.0,6.2,2016,85.0,,"[25577, 28286, 81301]",['US'],0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
381255,4.553004,0.0,6.0,2016,110.0,,"[796, 2490]",['FR'],0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
381284,16.816834,9.22795164,7.8,2016,127.0,,"[711, 7076, 83024]",['US'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
381288,28.920839,30.76911088888889,7.0,2016,117.0,,"[33, 3172, 12236]",['US'],0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
381289,9.863789,8.84760559090909,6.6,2017,100.0,,"[33, 56, 1271, 4234, 7294, 10221, 11733]",['US'],0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
381341,6.984664,0.0,7.8,2016,97.0,,[19916],['IT'],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
381356,4.262876,0.0,7.2,2016,102.0,,"[83, 694, 2951, 68543]",['FR'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
381518,5.760089,0.0,6.4,2017,89.0,,"[288, 694, 1645, 2268, 13854, 62230]",['GB'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
381707,3.822114,0.0,6.9,2016,88.0,,"[72926, 84865]",['ES'],0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
381767,3.154551,0.0,5.4,2016,92.0,,[],"['DK', 'SE']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
381890,5.296052,9.120721805006587,6.2,2016,93.0,,[5635],['CN'],0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
382217,3.748235,0.0,7.0,2016,129.0,,"[4399, 10923]",['KR'],0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
382322,6.488277,1.0785714285714283,6.2,2016,72.0,,"[429, 2785]",['US'],1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
382399,6.625607,0.0,7.1,2016,96.0,206559,"[4573, 15048, 79577]","['RO', 'US']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
382475,6.710179,0.0,7.2,2016,87.0,,[6326],['GB'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
382501,7.88175,0.0,5.4,2016,115.0,,"[83, 7981, 11773, 57752]","['BE', 'FR']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
382509,4.495703,0.0,6.1,2016,117.0,,[3012],['FR'],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
382511,8.447096,0.0,5.4,2016,89.0,,"[819, 22123]",['FR'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
382517,4.452672,0.0,5.5,2015,85.0,66761,[2251],['US'],1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
382518,3.909978,0.0,5.9,2016,90.0,,[17311],['FR'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
382589,6.677459,0.0,5.4,2017,123.0,,"[1115, 2612, 7981]",['FR'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
382591,17.181564,0.0,7.6,2016,118.0,,"[819, 7460]",['FR'],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
382595,7.991801,0.0,6.8,2016,124.0,,"[356, 7981, 19037]",['FR'],0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
382597,7.538272,0.0,5.8,2017,105.0,,"[356, 7981, 11773, 23441]",['FR'],0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
382598,6.636211,0.0,5.8,2016,91.0,,"[1992, 12398]",['FR'],0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
382614,24.553725,0.4219536,7.6,2017,105.0,,"[737, 10138]",['US'],0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
382883,5.821549,0.0,6.9,2017,80.0,,"[5031, 85681]","['DE', 'ZA', 'US']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
383121,13.927597,0.0,4.6,2016,100.0,397444,"[23, 17009]",['US'],0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
383535,3.050844,0.0,5.5,2016,95.0,,"[41735, 73386]",[],0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
383785,17.630487,3.910957615384616,5.9,2017,130.0,,"[73436, 73437]","['IN', 'CN']",0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
383807,4.689067,0.0,6.7,2016,104.0,,[],"['BE', 'FR']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
383869,6.409925,0.0,5.6,2016,97.0,,"[356, 4696, 5920, 6832, 11199, 28982]",['FR'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
384371,4.210927,0.0,6.3,2016,97.0,,"[3823, 10611, 11246, 11620, 18367, 22123, 74045, 84634, 90357, 90358, 90359]",['FR'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
384664,3.244121,0.0,7.3,2016,95.0,,"[5870, 19245]",['DE'],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
384682,8.228918,2.544473311111111,5.4,2016,105.0,,"[4, 27, 7293, 13778]",['US'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
384737,11.548303,0.0095865714285714,5.1,2016,99.0,,"[6666, 23735, 73685, 76991, 85885]",['CA'],0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
384798,8.089782,0.0,5.2,2016,99.0,,"[10393, 78624]",['GB'],0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
385317,4.387615,0.0,4.2,2016,86.0,,[74067],['US'],0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
385722,2.930081,0.0,4.8,2016,81.0,,"[4439, 73870]",['KR'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
385736,5.206871,0.0,7.5,2016,80.0,,"[2903, 26995, 37432]",['US'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
385737,4.412986,0.0,5.3,2016,85.0,,"[16262, 51978, 51979, 61110, 76403, 87458]",['US'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
386501,3.22727,0.0,6.1,2015,86.0,,[78854],['US'],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
387399,3.026315,0.0,5.6,2016,90.0,,[40560],['US'],0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
387426,15.738471,0.0,7.7,2017,121.0,,"[81, 62312, 81024]","['KR', 'US']",0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
387893,6.263676,0.0,5.7,2016,25.0,,"[9383, 11749, 75052]",['US'],1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
388202,4.192948,0.0,5.0,2017,92.0,,"[290, 63443, 73685, 76991, 85562, 85563]",['US'],0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
388347,4.060687,0.0,4.8,2016,90.0,,"[21621, 64479, 74390, 77285, 77286]",['GB'],0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
388399,14.547939,1.1232922666666667,6.8,2016,133.0,,"[5490, 8537, 8539, 13778, 72441, 91797]","['HK', 'US']",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
388862,3.612867,0.0,5.0,2016,90.0,,[10339],['US'],0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
389053,11.219246,0.0,5.6,2016,109.0,,"[2608, 59811, 74534]",['US'],0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
389272,6.929959,0.0,5.5,2016,90.0,,[18178],"['CA', 'US']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
389995,9.915094,0.0,6.0,2016,110.0,,"[2562, 7100]",['AR'],0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390051,10.150041,0.0003286666666666,5.8,2017,92.0,,"[290, 7503, 36109, 55528, 73685, 81755, 81756, 86895]",['US'],0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390054,7.823933,0.0,6.3,2017,113.0,,"[1557, 6408, 14580]",['GB'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390497,4.559646,0.0,7.2,2016,126.0,,[10923],['KR'],0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
390582,3.010304,0.0,5.7,2016,97.0,,[],['US'],0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
390584,4.272317,0.0,5.9,2016,92.0,,"[8924, 65649, 75355, 75357, 76629]",['US'],0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390669,5.266422,0.0,7.1,2016,101.0,,[],['IT'],0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
390734,7.692445,0.0,6.8,2016,115.0,140760,"[10038, 75080, 75081]","['JP', 'US']",1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
390777,3.373043,0.0,6.3,2016,86.0,,[29060],['US'],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
